Axe class,4,4,MS Trawler,390 BRT ,139 feet ,18 men ,"1 3"" gun ",10.25 knots,"Reciprocating engine, 1 shaft ",525 , ,http://uboat.net/allies/warships/class/334.html
Mersey class,11,11,MS Trawler,438 BRT ,148 feet ,20 men ,"2 3"" guns (2x1) ",11 knots,"Reciprocating engine, 1 shaft ",600 , ,http://uboat.net/allies/warships/class/335.html
Lake class,6,6,ASW Whaler,568 BRT ,148 feet ,35 men ,"1 12pdr AA gun 1 20 mm AA 2 .5"" AA (1x2) ",13.75 knots,"Reciprocating engine, 1 shaft ",1400 , ,http://uboat.net/allies/warships/class/336.html
Tree class,20,20,MS Trawler,530 BRT ,164 feet ,35 men ,"1 12pdr AA gun 2 .5"" AA (1x2) 4 MG AA (2x2) ",11.5 knots,"Reciprocating engine, 1 shaft ",850 , ,http://uboat.net/allies/warships/class/337.html
Shakespearian class,12,12,MS Trawler,545 BRT ,164 feet ,35 men ,1 12pdr AA gun 3 20 mm AA (3x1) ,12 knots,"Reciprocating engine, 1 shaft ",950 , ,http://uboat.net/allies/warships/class/338.html
Isles class,145,156,MS Trawler,545 BRT ,164 feet ,4 officers + 36 men ,1 12 pdr AA gun 3 20 mm AA (3x1) ,12 knots,"Reciprocating engine, 1 shaft ",850 , ,http://uboat.net/allies/warships/class/339.html
P class,12,12,MS Trawler, , ,30 men ,1 12pdr AA gun 2 MG AA ,11 knots,"Diesel motor, 1 shaft ",550 ,First group; Displacement: 525 tons Lenght: 139 feet Second group; Displacement: 550 tons Lenght: 148 feet ,http://uboat.net/allies/warships/class/340.html
No specific class,524,524,MS Trawler, , , , ,,,,"These ships were taken over by the Admiralty. Displacement and armament are listed, if known to us, on each individual page. ",http://uboat.net/allies/warships/class/341.html
No specific class,11,11,Submarine Depot Ship, , , , ,,,,"Displacement and armament are listed, if known to us, on each individual page. ",http://uboat.net/allies/warships/class/342.html
Maidstone class,2,2,Destroyer Depot Ship,8900 BRT , ,1167 men ,"8 4.5"" DP guns (4x2). 8 2pdr AA (2x4). ",17 knots,,, ,http://uboat.net/allies/warships/class/343.html
No specific class,4,4,Destroyer Depot Ship, , , , ,,,,"Displacement, complement and armament are listed, if known to us, on each individual page.  ",http://uboat.net/allies/warships/class/344.html
Hecla class,2,2,Destroyer Depot Ship,10850 BRT ,189 metres ,818 men ,"8 4.5"" DP guns (4x2) 8 2pdr AA (2x4). ",17 knots,Geared turbines ,7500 SHP , ,http://uboat.net/allies/warships/class/345.html
No specific class,10,10,Repair Ship, , , , ,,,,"Displacement, complement and armament are listed, if known to us, on each individual page. ",http://uboat.net/allies/warships/class/346.html
Assistance class,5,5,Repair Ship,14250 BRT , , ,"1 5"" gun. 10 40 mm AA. 12 20 mm AA. ",11 knots,,,Liberty ship type conversion. ,http://uboat.net/allies/warships/class/347.html
Moray Firth class,7,7,Repair Ship,10000 BRT , , ,12 20mm AA. ,11 knots,,, ,http://uboat.net/allies/warships/class/348.html
Beachy Head class,21,21,Repair Ship,8580 BRT , , ,16 20mm AA. ,11 knots,,, ,http://uboat.net/allies/warships/class/349.html
G 13 class,3,3,Torpedo boat,230 BRT ,49.5 m ,27 men ,"2 3"" guns (2x1) 3 17.7"" torpedo tubes ",20 knots,"Reciprocating engines, 2 shafts ",2600 HP ,Obsolete torpedo boats. ,http://uboat.net/allies/warships/class/350.html
Rollicker class,5,5,Rescue Tug,1400 BRT , , ,1 12pdr AA gun. ,14 knots,,2400 HP , ,http://uboat.net/allies/warships/class/351.html
Saint class,18,18,Rescue Tug,800 BRT ,143 feet , ,1 12pdr AA gun. ,12.5 knots,,1250 HP , ,http://uboat.net/allies/warships/class/352.html
Brigand class,5,5,Rescue Tug,840 BRT , , ,"1 3"" AA gun. 1 20mm AA. 2 MG AA. ",15.5 knots,,3000 HP , ,http://uboat.net/allies/warships/class/353.html
Nimble class,2,2,Rescue Tug,890 BRT , , ,"1 3"" AA gun. 2 20mm AA. ",14 knots,,3500 HP , ,http://uboat.net/allies/warships/class/354.html
Assurance class,21,21,Rescue Tug,700 BRT ,47.8 m ,31 men ,"1 3"" AA gun. 2 20mm AA. 2 MG AA. ",14 knots,,1350 HP , ,http://uboat.net/allies/warships/class/355.html
Bustler class,8,8,Rescue Tug,1118 BRT ,205 feet ,42 men ,"1 3"" AA gun. 1 2pdr AA. 2 20mm AA. 4 MG AA. ",16 knots,"Diesel engines, 2 shafts ",3200 HP , ,http://uboat.net/allies/warships/class/356.html
Envoy class,6,6,Rescue Tug,868 BRT , , ,"1 3"" AA gun. 2 20mm AA (2x1). 4 MG AA (2x2). ",13 knots,,, ,http://uboat.net/allies/warships/class/357.html
Favourite class,23,23,Rescue Tug,783 BRT , , ,"1 3"" AA gun. 2 20mm AA. ",14 knots,,1875 HP , ,http://uboat.net/allies/warships/class/358.html
Director class,4,4,Rescue Tug,1360 BRT , , ,"1 3"" AA gun. 2 20mm AA. ",12 knots,,1875 , ,http://uboat.net/allies/warships/class/359.html
No specific class,53,53,Rescue Tug, , , , ,,,,"These ships were taken over by the Admiralty. Displacement, armament, etc. are listed, if known to us, on each individual page. ",http://uboat.net/allies/warships/class/360.html
Dromedary class,5,5,Tug,690 BRT ,150 feet , , ,12 knots,,1250 HP ,Dockyard paddle tugs. ,http://uboat.net/allies/warships/class/361.html
Robust class,10,10,Tug,700 BRT , , , ,12 knots,,1250 HP ,Dockyard paddle tugs. ,http://uboat.net/allies/warships/class/362.html
No specific class,100,100,Tug, , , , ,,,,"Technical data, if known to us, is listed on each individual ships page. ",http://uboat.net/allies/warships/class/363.html
Alliance class,4,4,Tug,620 BRT , , , ,11 knots,,1400 HP , ,http://uboat.net/allies/warships/class/364.html
West class,6,6,Tug,161 BRT , , , ,10 knots,,430 HP , ,http://uboat.net/allies/warships/class/365.html
Poultry class,2,2,Tug,65 BRT , , , ,8.5 knots,,185 HP , ,http://uboat.net/allies/warships/class/366.html
Burn class,2,2,Tug,51 BRT , , , ,,,200 HP , ,http://uboat.net/allies/warships/class/367.html
Impetus class,5,5,Tug,365 BRT , , ,1 12pdr AA gun. ,10 knots,,800 HP , ,http://uboat.net/allies/warships/class/368.html
Alligator class,2,2,Tug,395 BRT , , ,1 12pdr AA gun. ,12 knots,,1000 HP , ,http://uboat.net/allies/warships/class/369.html
Busy class,2,2,Tug,300 BRT , , ,2 MG AA. ,,,900 HP , ,http://uboat.net/allies/warships/class/370.html
Dunnet class,1,1,Boom defence vessel, , , ,"1 3"" AA gun ",10 knots,,, ,http://uboat.net/allies/warships/class/371.html
Bar class,71,71,Boom defence vessel,730 BRT , , ,"1 3"" AA gun ",12 knots,,, ,http://uboat.net/allies/warships/class/372.html
Net class,10,10,Boom defence vessel,605 BRT , , ,"1 3"" AA gun ",11.5 knots,,, ,http://uboat.net/allies/warships/class/373.html
Pre class,5,5,Boom defence vessel, , , ,"1 3"" AA gun 2 20mm AA ",14 knots,,, ,http://uboat.net/allies/warships/class/374.html
King Salvor class,13,13,Salvage vessel,1440 BRT ,217 feet , ,4 20mm AA ,12 knots,,1500 HP , ,http://uboat.net/allies/warships/class/375.html
Dispenser class,9,9,Salvage vessel,950 BRT , , ,2 20mm AA ,9 knots,,, ,http://uboat.net/allies/warships/class/376.html
Parkgate class,11,11,Barrage / Gate vessel,270 BRT , , ,"1 3"" gun ",,,, ,http://uboat.net/allies/warships/class/377.html
Moorgate class,6,6,Barrage / Gate vessel,290 BRT , , ,"1 3"" gun ",,,,Moorgate's displacement was 345 tons. ,http://uboat.net/allies/warships/class/378.html
Nairana class,2,2,Escort carrier,14050 BRT ,528.5 feet ,728 men ,"2 4"" (AA) guns (1x2) 16 2pdr (AA) (4x4) 16 20mm (AA) (8x2) 15 aircraft ",17 knots,"Diesels, 2 shafts ",11000 HP ,Specifications above are for HMS Nairana. Specifications for HMS Vindex same as above except; Displacement: 13455 BRT Lenght: 524 feet Complement: 700 men ,http://uboat.net/allies/warships/class/379.html
L class,3,3,Submarine,890 / 1080 BRT ,229 feet ,43 men ,"1 4"" gun 4 21"" torpedo tubes (bow) 2 18"" torpedo tubes (stern) ",17.5 / 10.5 knots (surfaced/submerged),"Diesel / Electric, 2 shafts ",2400 / 1600 HP  (surfaced/submerged),Mainly used for training during the Second World War. In 1943/1944 they were sent to Canada for to be used in A/S warfare training. ,http://uboat.net/allies/warships/class/380.html
Activity class,1,1,Escort Carrier,11800 BRT ,513 ,700 men ,"2 4"" AA guns 20 20mm AA (10x2, 4x1) 15 aircraft ",18 knots,"Diesels, 2 shafts ",12000 HP ,"Second R.N. converted escort carrier, taken over prior to completion as a merchant ship and converted to escort carrier. ",http://uboat.net/allies/warships/class/381.html
Pretoria Castle class,1,1,Escort Carrier,17392 BRT ,594.5 feet , ,"4 4"" (AA) guns (2x2) 16 2pdr (AA) (4x4) 20 20mm (AA) (10x2) 15 aircraft ",17 knots,"Diesels, 2 shafts ",13500 HP ,The largest escort carrier serving with the Royal Navy. Originally a passenger liner employed as an armed merchant cruiser early in the war. Later converted to an escort carrier. Used for training during the war.  ,http://uboat.net/allies/warships/class/382.html
Campania class,1,1,Escort Carrier,12450 BRT ,540 feet ,700 men ,"2 4"" (AA) guns (1x2) 16 2pdr (AA) (4x4) 16 20mm (AA) (8x2) 15 aircraft ",17 knots,"Diesels, 2 shafts ",11000 HP ,Very similar to the Nairana class. ,http://uboat.net/allies/warships/class/383.html
Type VIIC class,1,1,Submarine,769 / 871 BRT ,67.10 m (oa) ,44 men ,"1 3.5"" gun 1 37mm AA 2 20mm AA 5 21"" torpedo tubes (4 bow, 1 stern) 14 torpedoes ",17 / 7.6 knots (surfaced/submerged),"Diesel / electric, 2 shafts ",3200 / 750 HP  (surfaced/submerged),HMS Graph was the former German submarine U-570 captured south of Iceland on 27 August 1941. ,http://uboat.net/allies/warships/class/384.html
Perla class,5,5,Submarine,697 / 856 BRT ,60.18m ,4 + 32 men ,"1 3.9"" gun 2 13mm AA 6 21"" torpedo tubes (4 bow, 2 stern) 12 torpedo's ",14 / 7.5 knots (surfaced/submerged),"Diesel / electric, 2 shafts ",1400 / 800 HP  (surfaced/submerged), ,http://uboat.net/allies/warships/class/385.html
Platino class,2,2,Submarine,643 / 870 BRT ,197.25 feet ,44 men ,"1 3.9"" gun 4 13mm AA 6 21"" torpedo tubes (4 bow, 2 stern) 8 torpedoes ",14.75 / 7 knots (surfaced/submerged),"Diesel / electric, 2 shafts ",1350 / 800 HP  (surfaced/submerged),P 714 was the former Italian Platino class submarine Bronzo captured in July 1943. ,http://uboat.net/allies/warships/class/386.html
P 611 class,4,4,Submarine,683 / 856 BRT ,211 feet ,41 men ,"1 3"" gun 1 MG AA 5 21"" torpedo tubes (4 bow, 1 stern (external)) 9 torpedoes ",13.75 / 10 knots (surfaced/submerged),"Diesel / Electric, 2shafts ",1550 / 1300 HP  (surfaced/submerged),At the outbreak of the Second World War four submarines were under construction for the Turkish Navy at Vickers Armstrong at Barrow-in-Furness. Two of the four boats were required urgently by the Turkish Government. It was arranged that these two boats would be commissioned into the Royal Navy for the passage to Turkey. The two other boats were taken over by the Royal Navy for war service. These ships were based on the British S-class . ,http://uboat.net/allies/warships/class/387.html
Trinculo class,5,5,Mooring vessel,750 BRT , , , ,,,, ,http://uboat.net/allies/warships/class/388.html
No specific class,1,1,Mooring vessel,720 BRT , , ,2 20mm AA ,10 knots,,, ,http://uboat.net/allies/warships/class/389.html
Moor class,6,6,Mooring vessel,767 BRT ,138 feet , ,1 12pdr AA gun ,9 knots,,, ,http://uboat.net/allies/warships/class/390.html
Moorburn class,12,12,Mooring vessel,1000 BRT , , ,1 12pdr AA gun 2 20mm AA ,9 knots,,, ,http://uboat.net/allies/warships/class/391.html
Admiralty R class,1,1,Destroyer,900 BRT ,276 feet (oa) ,90 men ,"2 4"" guns (2x1) 1 2pdr AA gun 2 21"" torpedo tubes ",36 knots,"Geared turbines, 2 shafts ",27000 HP ,"The R-class destroyers of the Royal Navy were built during World War One, The Admiralty gave permission for this class to be built in July 1915. By the time of the Second World War there was only one survivor, HMS Skate. ",http://uboat.net/allies/warships/class/392.html
Admiralty Modified W class,16,16,Destroyer,1188 BRT ,312 feet (oa) ,134 men ,"Original design; 4 4.7"" guns (4x1) 2 2pdr AA (2x1) 6 21"" torpedo tubes (2x3) Short range escort; 3 4.7"" guns (3x1) 1 3"" AA gun 2 2pdr AA (2x1) 3 21"" torpedo tubes (1x3) Long range escort; 2 4.7"" guns (2x1) 1 3"" AA gun 2 2pdr AA (2x1) 1 Hedgehog ",34 knots,"Geared turbines, 2 shafts ",27000 HP ,"These ships were very similar to the earlier Admiralty V & W-class . They were armed with more powerful 4.7"" guns instead of 4"" guns. ",http://uboat.net/allies/warships/class/393.html
Johan Maurits van Nassau class,1,1,Sloop,1795 BRT ,78.7 m ,124 men ,"3 5.9"" guns (3x1) 2 40mm AA 4 .5"" MG AA 4 .303"" MG AA 1 aircraft. ",15 knots,"Triple-expansion engines, 2 shafts ",2100 HP ,Developed from the Flores-class sloops. Before the Second World War this ship was stationed in the Dutch West Indies. ,http://uboat.net/allies/warships/class/394.html
Z 1 class,1,1,Torpedo boat,277 BRT ,61.5m ,48 men ,"2 3"" guns (2x1) 2 .5"" MG AA 4 17.7"" torpedo tubes ",27 knots,"Geared turbines, 2 shafts ",5500 HP ,Off this class only Z 3 remains in service by the time of the Second World War. ,http://uboat.net/allies/warships/class/395.html
Bangkalan class,1,1,Minelayer,397 BRT ,43 m ,26 men ,"1 3"" gun 2 .5"" MG AA 30 mines ",10 knots,"Triple-expansion-engine, 1 shaft ",360 HP ,"Former tug Willem van Braam, rebuilt as a survey vessel and renamed Hydrograaf. In 1935 Hydrograaf was renamed Bangkalan. Bangkalan was converted to auxiliary minelayer in February 1942 at the Naval Dockyard Soerabaja. ",http://uboat.net/allies/warships/class/396.html
Soemenep class,1,1,Minelayer,227 BRT ,36 m ,26 men ,"2 .5"" MG AA 26 mines ",10 knots,"Triple-expansion-engine, 1 shaft ",400 HP ,Former tug converted to auxiliary minelayer in 1940. ,http://uboat.net/allies/warships/class/397.html
Rigel class,1,1,Minelayer,1631 BRT ,67.5 m , ,"2 3"" guns 2 .5"" MG AA 150 mines ",13 knots,"Triple-expansion engines, 2 shafts ",1400 HP ,Former patrol ship for the Gouvernementsmarine. ,http://uboat.net/allies/warships/class/398.html
O 8 class,1,1,Submarine,368 / 440 BRT ,46.2 m ,26 men ,"1 37mm 1 12.7mm MG 4 18"" torpedo tubes (bow) 8 torpedoes ",13 / 8 knots (surfaced/submerged),"Diesel / Electric, 2 shafts ",480 / 320 HP  (surfaced/submerged), ,http://uboat.net/allies/warships/class/399.html
O 7 class,1,1,Submarine,179 / 209 BRT ,34.2m ,15 men ,"1 MG 3 18"" torpedo tubes (2 bow, 1 stern) 5 torpedoes ",11.5 / 8.5 knots (surfaced/submerged),"Diesel / Electric, 1 shaft ",350 / 210 HP  (surfaced/submerged), ,http://uboat.net/allies/warships/class/400.html
Hunt (Type II) class,37,44,Escort destroyer,1050 BRT ,85.3 m ,164 men ,"6 4"" AA guns (3x2) 4 2pdr AA (1x4) 2 20mm AA (2x1)  ",29 knots,"Geared turbines, 2 shafts ",19000 HP ,"Modified Hunt (Type I)-class escort destroyers. Their beam was increased to overcome stability problems so that the 3rd twin 4"" AA guns could be mounted as originally designed. ",http://uboat.net/allies/warships/class/401.html
Hunt (Type III) class,32,33,Escort destroyer,1050 BRT ,85.3 m ,168 men ,"4 4"" AA guns (2x2) 4 2pdr AA (1x4) 3 20mm AA (3x1) 2 21"" torpedo tubes (1x2) ",29 knots,"Geared turbines, 2 shafts ",19000 HP ,"Torpedo tubes were added to this variant of the Hunt-class design. To compensate for the weight of the torpedo tubes only 2 twin 4"" gun mounts were carried. ",http://uboat.net/allies/warships/class/402.html
Hunt (Type IV) class,2,2,Escort destroyer,1175 BRT ,90.2 m ,170 men ,"6 4"" AA guns (3x2) 4 2pdr AA (1x4) 6 20mm AA (2x2, 2x1) 3 21"" torpedo tubes (1x3) ",27 knots,"Geared turbines, 2 shafts ",19000 HP ,Thornycroft variant of the Hunt-class design. ,http://uboat.net/allies/warships/class/403.html
No specific class,1,1,Submarine Depot Ship,14600 BRT ,139.3 m ,273 men ,"4 3"" guns 8 20 mm AA 6 12.7 mm MG AA 4 7.9 mm MG AA ",15.5 knots,2 shafts ,8000 HP , ,http://uboat.net/allies/warships/class/404.html
Gloucester class,3,3,Light cruiser,9400 BRT ,591.5 feet (oa) ,700 men ,"12 6"" guns (4x3) 8 4"" AA guns (4x2) 8 2pdr AA (2x4) 8 .5"" MG AA (2x4) 6 21"" torpedo tubes (2x3) 3 aircraft 1 catapult ",32.5 knots,"Geared turbines, 4 shafts ",82500 HP ,Slightly modified Southampton-class. ,http://uboat.net/allies/warships/class/405.html
Ceres class,5,5,Light cruiser,4190 BRT ,451.5 feet (oa) ,400 men ,"5 6"" guns (5x1) 2 3"" AA (2x1) 2 2pdr AA (2x1) 8 21"" torpedo tubes (4x2) Curlew and Coventry; 10 4"" AA guns (10x1) 16 2pdr AA (2x8) ",29 knots,"Geared turbines, 2 shafts ",40000 HP ,"HMS Curacoa was reconstructed as Anti-Aircraft cruiser during the war, see her page for details. ",http://uboat.net/allies/warships/class/406.html
Carlisle class,5,5,Light cruiser,4290 BRT ,451.5 feet (oa) ,400 men ,"As designed; 5 6"" guns (5x1) 2 3"" AA (2x1) 2 2pdr AA (2x1) 8 21"" torpedo tubes (4x2) Cairo, Calcutta and Carlisle as rearmed; 8 4"" AA guns (4x2), 4 2pdr AA (1x4) 8 .5"" AA (2x4) ",29 knots,"Geared turbines, 2 shafts ",40000 HP ,"Repeat of the Ceres-class but given trawler bows as a result of the previous classes being very ""wet"" forward. Cairo and Calcutta were rearmed as Anti-Aircraft cruisers shortly before the war. Carlisle was undergoing this reconstruction when the war broke out. Colombo was reconstructed during 1942/1943 for her new armament see her page.  ",http://uboat.net/allies/warships/class/407.html
Repeat Bogue class,24,24,Escort carrier,16620 BRT ,465 feet ,908 men ,"2 5"" guns. (2x1) 8 40mm AA (4x2) 20 20mm AA (10x2) 24 Aircraft. ",18 knots,"Geared turbine, 1 shaft ",8500 HP ,These ships were known as the Repeat Bogue class in the USN and the Ameer (or sometimes Ruler) class in the Royal Navy.  ,http://uboat.net/allies/warships/class/408.html
Attacker class,2,11,Escort carrier,14630 BRT ,465 feet ,646 men ,"2 4"" AA guns (2x1). 14 20mm AA (14x1) 20 aircraft.  ",18 knots,"Geared turbines, 1 shaft ",8500 HP ,These ships were known as the Bogue class in the USN and the Attacker class in the Royal Navy. ,http://uboat.net/allies/warships/class/409.html
Indomitable class,1,1,Aircraft Carrier,23000 BRT ,754 feet (oa) ,1392 men ,"16 4.5"" AA guns (8x2) 48 2pdr AA (6x8) 45 aircraft  ",30.5 knots,"Geared turbines, 3 shafts ",111000 HP ,"Originally intended as the fourth ship of the Illustrious class, Indomitable was altered while building to accommodate more aircraft at the price of 3in less armour on the hangar sides. The flight deck had effective dimensions of 680ft x 95ft, later lengthened to 745ft, and it was raised by 14ft to accommodate a second hangar. The catapult could launch 14.000lb at 66kts. The new upper hangar measured 458ft x 62ft x 14ft, and the after part of the original hangar was retained as the lower hangar with dimensions of 168ft x 62ft x 16 ft. The forward lift was increased to 45ft x 33ft, the after one remained 45ft x 22ft, and both could take 14.000lb. Petrol stowage was 75.110gal and it was found possible to operate 56 aircraft. The 3in armoured flight deck was retained but there were some alterations in the decks outside this area, the lower gallery decks being 2½in-2in over the magazines, and the lower or upper hangar deck 1½in over the machinery spaces. Modifications; HMS Indomitable had only 24 2pdr (3x8) when completed, and did not mount her full outfit until April 1942. In April 1944 she had 12 40mm Bofors (2x4,2x2) added and at the end of the war she also had 13 single 40 mm Bofors and 36 single 20 mm Oerlikons. ",http://uboat.net/allies/warships/class/410.html
